,nums,labels
74,nine hundred and nineteen,0
75,nine hundred and forty seven,0
76,six hundred and eighty six,0
77,sixty,0
78,two hundred and seventy,0
79,seven hundred and fifty five,0
80,three hundred and twenty six,0
81,two hundred and fifty seven,0
82,four hundred and forty nine,0
83,two hundred and seventy five,0
84,two hundred and twenty,0
85,three hundred and twenty five,0
86,nine hundred and fifteen,0
87,one hundred and thirteen,0
88,one hundred and sixteen,0
89,three hundred and forty one,0
90,six hundred and forty five,0
91,fifty three,0
92,four hundred and seven,0
93,seven hundred and ninety nine,0
94,nine hundred and eleven,0
95,three hundred and sixty three,0
96,four hundred and four,0
97,five hundred and ten,0
98,eight hundred and ninety,0
99,one hundred and sixteen,0
100,two hundred and ninety nine,0
101,three hundred and thirty four,0
102,two hundred and three,0
103,nine hundred and eighty four,0
104,four hundred and nineteen,0
105,nine hundred and sixteen,0
106,six hundred and seventy eight,0
107,two hundred and forty six,0
108,nine hundred and twenty two,0
109,fifteen,0
110,seven hundred and ninety,0
111,seven hundred and forty five,0
112,nine hundred and sixty three,0
113,four hundred and thirty,0
114,five hundred and twenty one,0
115,nine hundred and ninety three,0
116,eight hundred and twenty nine,0
117,eight hundred and forty nine,0
118,two hundred and twelve,0
119,eight hundred and eighty four,0
120,three hundred and thirty four,0
121,three hundred and eighty,0
122,five hundred and ninety three,0
123,two hundred and eighty eight,0
124,five hundred and seven,0
125,eight hundred and seventy two,0
126,five hundred and twenty five,0
127,one hundred and five,0
128,one hundred and sixty two,0
129,two hundred and sixty eight,0
130,one hundred and twenty six,0
131,six hundred and eighty three,0
132,nine hundred and seventy six,0
133,seven hundred and seventy two,0
134,six hundred and twenty five,0
135,one hundred and seventy one,0
136,three hundred and eighty four,0
137,five hundred and twenty eight,0
138,seven hundred and thirty one,0
139,eight hundred and seventy six,0
140,four hundred and forty four,0
141,nine hundred and sixty six,0
142,twenty one,0
143,two hundred and thirty eight,0
144,four hundred and forty eight,0
145,eight hundred and ninety,0
146,six hundred and ninety two,0
147,six hundred and forty three,0
148,two hundred and sixty seven,0
149,three hundred and three,0
150,nine hundred and sixty two,0
151,nine hundred and three,0
152,six hundred and thirty seven,0
153,nine hundred and fifty four,0
154,seven hundred and eighty one,0
155,eight hundred and forty nine,0
156,thirty nine,0
157,five hundred and five,0
158,eight hundred and five,0
159,three hundred and seventeen,0
160,seven hundred and ninety,0
161,six hundred and seventy,0
162,five hundred and ninety eight,0
163,three hundred and seventy one,0
164,three hundred and eighty three,0
165,nine hundred and eighty,0
166,seven hundred and fifty seven,0
167,three hundred and twenty three,0
168,five hundred and forty six,0
169,four hundred and ninety one,0
170,four hundred and sixty seven,0
171,two hundred and eighty five,0
172,one hundred and eighty four,0
173,four hundred and eighty five,0
174,five hundred and seventy three,0
175,eight hundred and thirty six,0
176,five hundred and fifty nine,0
177,nine hundred and one,0
178,three hundred and seventy one,0
179,eight hundred and eighty,0
180,seven hundred and twenty two,0
181,two hundred and fifteen,0
182,eight hundred and fifteen,0
183,six hundred and twelve,0
184,eight hundred and sixty three,0
185,three hundred and twenty nine,0
186,nine hundred and four,0
187,eight hundred and eighty one,0
188,eight hundred and ninety one,0
189,eight hundred and thirteen,0
190,seven hundred and ninety,0
191,nine hundred and twenty six,0
192,one hundred and ninety eight,0
193,seven hundred and sixty eight,0
194,sixty five,0
195,two hundred and fifty,0
196,one hundred and seventy three,0
197,nine hundred and thirty eight,0
198,one hundred and seventy three,0
199,seven hundred and sixty six,0
200,nine hundred and sixty eight,0
201,three hundred and twenty seven,0
202,nine hundred and sixty nine,0
203,two hundred and sixty three,0
204,eight hundred and sixty six,0
205,six hundred and nineteen,0
206,four hundred and seventy four,0
207,one hundred and eighty one,0
208,two hundred and thirty two,0
209,four hundred and thirty eight,0
210,eight hundred and sixty three,0
211,four hundred and fifty one,0
212,four hundred and ninety nine,0
213,two,0
214,seven hundred and eleven,0
215,eight hundred and forty four,0
216,four hundred and ninety eight,0
217,five hundred and fifty eight,0
218,eight hundred and twenty eight,0
219,two hundred and sixty five,0
220,three hundred and twenty,0
221,eight hundred and forty three,0
222,eight hundred and eighteen,0
223,three hundred and fourteen,0
224,nine hundred and nineteen,0
225,three hundred and seventeen,0
226,thirty two,0
227,five hundred and eighty,0
228,seven hundred and eighty five,0
229,six hundred and sixty nine,0
230,one hundred and thirty seven,0
231,six hundred and forty,0
232,three hundred and thirty eight,0
233,one hundred and thirteen,0
234,eight hundred and nine,0
235,eighty seven,0
236,one hundred and fifty six,0
237,nine hundred and forty eight,0
238,one hundred and eighty eight,0
239,four hundred and thirty six,0
240,four hundred and thirty three,0
241,seven hundred and seventy eight,0
242,eight hundred and sixty eight,0
243,one hundred and forty six,0
244,four hundred and four,0
245,two hundred and fifteen,0
246,four hundred and seventy five,0
247,seven hundred and thirty,0
248,fifty three,0
249,fifty six,0
250,three hundred and thirty two,0
251,five hundred and seventy nine,0
252,three hundred and sixty nine,0
253,two hundred and seventy one,0
254,two hundred and thirty,0
255,three hundred and sixty four,0
256,eighty eight,0
257,four hundred and sixty three,0
258,six hundred and sixty eight,0
259,nine hundred and eighty five,0
260,nine hundred and sixty nine,0
261,fifty one,0
262,eight hundred and one,0
263,five hundred and seventy eight,0
264,ninety two,0
265,one hundred and twenty one,0
266,one hundred and thirty eight,0
267,four hundred and forty seven,0
268,nine hundred and twenty,0
269,three hundred and seventy one,0
270,four hundred and sixty seven,0
271,six hundred and seventeen,0
272,nine hundred and fifty two,0
273,five hundred and thirty eight,0
274,one hundred and thirty,0
275,one hundred and two,0
276,seven hundred and eight,0
277,five hundred and twenty,0
278,four hundred and one,0
279,two,0
280,two hundred and twenty nine,0
281,twenty seven,0
282,one hundred and twenty,0
283,four hundred and eighty four,0
284,seven hundred and fifty four,0
285,five hundred and forty six,0
286,six hundred and thirty five,0
287,four hundred and twelve,0
288,one hundred and forty,0
289,twenty eight,0
290,nine hundred and sixty three,0
291,seven hundred and seven,0
292,four hundred and eighty two,0
293,four hundred and forty two,0
294,eight hundred and forty,0
295,three hundred and eighty six,0
296,thirty one,0
297,five hundred and sixty,0
298,six hundred and eighty seven,0
299,three hundred and thirty three,0
300,nine hundred and fifty,0
301,one hundred and eighty eight,0
302,five hundred and forty two,0
303,five hundred and ninety five,0
304,five hundred and thirty eight,0
305,two hundred and fifteen,0
306,one hundred and forty eight,0
307,twenty two,0
308,eight hundred and twenty seven,0
309,four hundred and five,0
310,eight hundred and ten,0
311,six hundred and forty,0
312,five hundred and thirty three,0
313,eight hundred and fifty,0
314,two hundred and seventy two,0
315,eight hundred and sixty one,0
316,four hundred and eight,0
317,eight hundred and twelve,0
318,five hundred and ninety one,0
319,five hundred and twenty five,0
320,three hundred and sixty one,0
321,five hundred and forty five,0
322,seven hundred and thirty five,0
323,nine hundred and eighty five,0
324,five hundred and sixty seven,0
325,seven hundred and twenty,0
326,three hundred and forty five,0
327,seven hundred and ninety six,0
328,nine hundred and forty eight,0
329,one hundred and sixty six,0
330,one hundred and forty eight,0
331,one hundred and twelve,0
332,four hundred and ninety seven,0
333,six hundred and eighty seven,0
334,twenty five,0
335,six hundred and thirty six,0
336,two hundred and forty four,0
337,six hundred and fifty eight,0
338,seven hundred and ninety five,0
339,three hundred and eighty three,0
340,seven hundred and seventy six,0
341,six hundred and forty six,0
342,eight hundred and eleven,0
343,five hundred and seventy eight,0
344,eight hundred and fifteen,0
345,one hundred and eighty eight,0
346,two hundred and fifty three,0
347,six hundred and twenty six,0
348,nine hundred and eight,0
349,five hundred and fifty two,0
350,four hundred and one,0
351,nine hundred and thirty one,0
352,two hundred and fifty one,0
353,eight hundred and nineteen,0
354,six hundred and seventy one,0
355,four hundred and seventy,0
356,eight hundred and sixty four,0
357,eight hundred and sixty five,0
358,seven hundred and eighty,0
359,eight hundred and seventy seven,0
360,five hundred and seven,0
361,forty,0
362,three hundred and ten,0
363,nine hundred and seventy nine,0
364,eight hundred and twenty one,0
365,seven hundred and forty,0
366,four hundred and fifty nine,0
367,four hundred and ninety eight,0
368,five hundred and twenty,0
369,two hundred and seventy three,0
370,six hundred and seventy seven,0
371,six hundred and seventy five,0
372,one hundred and fifty three,0
373,four hundred and fifteen,0
374,one hundred and fourteen,0
375,three hundred and sixty,0
376,three hundred and forty five,0
377,five hundred and forty seven,0
378,nine hundred and seventy seven,0
379,one hundred and seventy nine,0
380,seven hundred and eighty six,0
381,nine hundred and thirty eight,0
382,six hundred and eighty seven,0
383,one hundred and sixty seven,0
384,three hundred and ninety three,0
385,one hundred and nineteen,0
386,forty,0
387,four hundred and seventy eight,0
388,two hundred and fourteen,0
389,eight hundred and sixty one,0
390,four hundred and twenty,0
391,four hundred and thirty six,0
392,seven hundred and twenty two,0
393,four hundred and fifty two,0
394,one hundred and eighteen,0
395,three hundred and seventy five,0
396,six hundred and ninety nine,0
397,eight hundred and ninety nine,0
398,eight hundred and forty two,0
399,six hundred and sixty seven,0
400,six hundred and ninety nine,0
401,three hundred and fifty seven,0
402,one hundred and seventy two,0
403,five hundred and sixty eight,0
404,six hundred and eighty nine,0
405,eighteen,0
406,one hundred and sixty eight,0
407,seven hundred and twenty two,0
408,nine hundred and thirty nine,0
409,seven hundred and six,0
410,one hundred and thirty five,0
411,twenty one,0
412,three hundred and fifty one,0
413,three hundred and ninety,0
414,seven hundred and seventy six,0
415,seven hundred and eight,0
416,one hundred and ninety eight,0
417,twenty eight,0
418,nine hundred and forty seven,0
419,seven hundred and forty seven,0
420,nine hundred and nine,0
421,eight hundred and eighty five,0
422,four hundred and fourteen,0
423,fifty four,0
424,forty three,0
425,five hundred and fifty,0
426,seven hundred and thirty four,0
427,two hundred and seventeen,0
428,five hundred and eighty,0
429,four hundred and sixty three,0
430,five hundred and eighty one,0
431,seven hundred and twenty,0
432,two hundred and twenty one,0
433,five hundred and eighty four,0
434,nine hundred and seventy eight,0
435,three hundred and sixty three,0
436,five hundred and eleven,0
437,nine hundred and forty nine,0
438,three hundred and thirty one,0
439,seven hundred and one,0
440,two hundred and thirty seven,0
441,eight hundred and seventy three,0
442,five hundred and twenty eight,0
443,seven hundred and twenty three,0
444,one hundred and forty,0
445,five hundred and twenty two,0
446,five hundred and sixty eight,0
447,one hundred and nineteen,0
448,four hundred and eighty eight,0
449,six hundred and fourteen,0
450,six hundred and twenty nine,0
451,two hundred and sixty five,0
452,one hundred and twenty two,0
453,six hundred and twenty five,0
454,three hundred and eighty five,0
455,two hundred and two,0
456,nine hundred and thirty three,0
457,four hundred and twelve,0
458,ninety nine,0
459,four hundred and eighty eight,0
460,one hundred and ninety six,0
461,eighty eight,0
462,five hundred and four,0
463,seven hundred and three,0
464,six hundred and three,0
465,nine hundred and eighty seven,0
466,seventy eight,0
467,five hundred and eighty two,0
468,seven hundred and forty nine,0
469,three hundred and ninety nine,0
470,one hundred and ninety three,0
471,five hundred and two,0
472,one hundred and thirteen,0
473,two hundred and eighty two,0
474,ninety three,0
475,eight hundred and thirty eight,0
476,eight hundred and thirty five,0
477,three hundred and seventy nine,0
478,nine hundred and thirty eight,0
479,eighty seven,0
480,nine hundred and sixty two,0
481,one hundred and ninety three,0
482,three hundred and thirty,0
483,two hundred and fifty four,0
484,two hundred and seventy five,0
485,four hundred and eighty four,0
486,one hundred and forty two,0
487,six hundred and sixty nine,0
488,nine hundred and forty two,0
489,six hundred and seventy two,0
490,eight hundred and sixty,0
491,eight hundred and seventy eight,0
492,seven hundred and twenty three,0
493,seven hundred and seventy seven,0
494,one thousand,0
495,one hundred and ninety two,0
496,eight hundred and fifty three,0
497,three hundred and seventy eight,0
498,two hundred and seventeen,0
499,seven hundred and seventy two,0
500,five hundred and sixty six,0
501,three hundred and fifty one,0
502,seven hundred and eighty eight,0
503,five hundred and ninety three,0
504,ninety seven,0
505,two hundred and three,0
506,six hundred and ten,0
507,nine hundred and seventy three,0
508,eight hundred and fifty three,0
509,four hundred and forty eight,0
510,seven hundred and eighty nine,0
511,one hundred and sixty two,0
512,eight hundred and thirteen,0
513,one hundred and thirty four,0
514,two hundred and sixty nine,0
515,two hundred and thirty nine,0
516,six hundred and fourteen,0
517,five hundred and ninety,0
518,six hundred and four,0
519,three hundred and seventy three,0
520,four hundred and thirty five,0
521,eight hundred and thirty two,0
522,one hundred and four,0
523,eight hundred and ten,0
524,nine hundred and eight,0
525,three hundred and thirteen,0
526,five hundred and thirty eight,0
527,four hundred and thirty eight,0
528,eighty one,0
529,five hundred and forty,0
530,eight hundred and forty two,0
531,four hundred and twenty five,0
532,sixty nine,0
533,three hundred and twenty nine,0
534,three hundred and sixty four,0
535,four hundred and ninety,0
536,eight hundred and four,0
537,seventy three,0
538,six hundred and seventy one,0
539,two hundred and four,0
540,seven hundred and twenty three,0
541,four hundred and ninety five,0
542,seventy eight,0
543,two hundred and ninety eight,0
544,five hundred and seventy two,0
545,one hundred and forty two,0
546,one hundred and fifty nine,0
547,two hundred and ninety three,0
548,six hundred and fifty six,0
549,nine hundred and eighty eight,0
550,four hundred and thirty seven,0
551,eight hundred and eighty nine,0
552,five hundred and seven,0
553,five hundred and seventy four,0
554,eighty nine,0
555,one hundred and ninety five,0
556,one hundred and sixty two,0
557,six hundred and thirty one,0
558,nine hundred and seventy,0
559,nine hundred and eighty nine,0
560,nine hundred and eighty one,0
561,three hundred and sixty five,0
562,three hundred and ninety,0
563,seven hundred and four,0
564,one hundred and twenty nine,0
565,seventy eight,0
566,eight hundred and thirty four,0
567,two hundred and eleven,0
568,three hundred and ninety eight,0
569,four hundred and three,0
570,seven hundred and thirty five,0
571,nine hundred and thirteen,0
572,five hundred and twenty three,0
573,nine hundred and fourteen,0
574,seven hundred and seventy nine,0
575,eight hundred and eighty five,0
576,eight hundred and eighty nine,0
577,five hundred and ten,0
578,three hundred and seventy seven,0
579,one hundred and forty six,0
580,three hundred and fifty three,0
581,four hundred and eighteen,0
582,one hundred and fifty one,0
583,four hundred and sixty six,0
584,six hundred and fifty,0
585,two hundred and ninety eight,0
586,nine hundred and four,0
587,seven hundred and seventeen,0
588,one hundred and nine,0
589,four hundred and sixty seven,0
590,five hundred and sixty,0
591,eight hundred and twenty four,0
592,eight hundred and eighty two,0
593,three hundred and sixty nine,0
594,eight hundred and seventy four,0
595,forty eight,0
596,one hundred and forty five,0
597,one hundred and twenty five,0
598,nine hundred and forty one,0
599,nine hundred and twenty eight,0
600,four hundred and fifteen,0
601,seven hundred and thirty six,0
602,eight hundred and eighty three,0
603,eight hundred and sixty three,0
604,seven hundred and seventy nine,0
605,seven hundred and twenty seven,0
606,two hundred and sixty one,0
607,three hundred and thirty one,0
608,two hundred and one,0
609,four hundred and forty seven,0
610,two hundred and forty two,0
611,three hundred and fifty eight,0
612,eight hundred and twenty,0
613,one hundred and forty,0
614,seven hundred and forty one,0
615,three hundred and ninety nine,0
616,two hundred and ninety,0
617,four hundred and sixty five,0
618,eight hundred and twelve,0
619,five hundred and eighty four,0
620,one hundred and fourteen,0
621,three hundred and nine,0
622,four hundred and sixty two,0
623,six hundred and eighteen,0
624,sixteen,0
625,five hundred and five,0
626,one hundred and forty five,0
627,seven hundred and seventy nine,0
628,three hundred and thirty two,0
629,one hundred and two,0
630,seven hundred and thirty,0
631,ninety eight,0
632,six hundred and forty three,0
633,six hundred and eighty four,0
634,seven hundred and twenty six,0
635,four hundred and sixty nine,0
636,seventeen,0
637,two hundred and thirty five,0
638,eight hundred and forty nine,0
639,one hundred and thirty nine,0
640,twenty seven,0
641,ninety four,0
642,two hundred and five,0
643,nine hundred and seventy five,0
644,one hundred and eighty two,0
645,five hundred and sixty six,0
646,eight hundred and sixty six,0
647,three hundred and ninety six,0
648,five hundred and seventy nine,0
649,three hundred and thirty,0
650,one hundred and ninety,0
651,eight hundred and seventy two,0
652,three hundred and eighty six,0
653,eight hundred and fifty three,0
654,three hundred and forty five,0
655,six hundred and fifty six,0
656,six hundred and ninety,0
657,four hundred and seventy one,0
658,nine hundred and eighty,0
659,seven hundred and thirty nine,0
660,six hundred and ninety seven,0
661,one hundred and eighty six,0
662,one hundred and sixty four,0
663,one hundred and fifty three,0
664,three hundred and six,0
665,four hundred and eighty nine,0
666,two hundred and ninety seven,0
667,sixty seven,0
668,eight hundred and sixty two,0
669,three hundred and seventy five,0
670,three hundred and forty seven,0
671,nine hundred and ninety nine,0
672,four hundred and sixty,0
673,two hundred and twenty four,0
674,nine hundred and ten,0
675,five hundred and eighty six,0
676,thirty seven,0
677,five hundred and forty two,0
678,nine hundred and seventy two,0
679,seven hundred and seventy nine,0
680,three hundred and seventy six,0
681,sixty three,0
682,seven hundred and forty eight,0
683,eight hundred and seventy one,0
684,two hundred and sixty two,0
685,four hundred and eighty three,0
686,two hundred and sixty four,0
687,eight hundred and ninety nine,0
688,three hundred and forty,0
689,nine hundred and thirty four,0
690,nineteen,0
691,nine hundred and sixty nine,0
692,fifteen,0
693,seven hundred and seven,0
694,five hundred and ninety five,0
695,nine hundred and fifty,0
696,six hundred and fifty six,0
697,twenty five,0
698,two hundred and thirty,0
699,three hundred and eighty two,0
700,seven hundred and fifty seven,0
701,six hundred and eighty,0
702,four hundred and eighty one,0
703,five hundred and thirty,0
704,four hundred and eighty five,0
705,three hundred and twelve,0
706,one hundred and seventy seven,0
707,four hundred and ninety four,0
708,five hundred and seventy one,0
709,four hundred and two,0
710,one hundred and nineteen,0
711,four hundred and forty four,0
712,four hundred and sixty eight,0
713,three hundred and eighty three,0
714,nine hundred and eighty nine,0
715,one hundred and five,0
716,six hundred and ninety two,0
717,three hundred and seventy four,0
718,five hundred and thirty one,0
719,thirty four,0
720,one hundred and six,0
721,thirty five,0
722,three hundred and seventy,0
723,ninety three,0
724,seven hundred and sixty eight,0
725,three hundred and seventy four,0
726,six hundred and six,0
727,nine hundred and thirteen,0
728,eight hundred and forty three,0
729,four hundred and seventy two,0
730,two hundred and seventy nine,0
731,two hundred and seventy one,0
732,five hundred and fifty,0
733,three hundred and fifty nine,0
734,seven hundred and forty,0
735,eight hundred and seventy nine,0
736,seven hundred and eight,0
737,five hundred and eighty eight,0
738,one hundred and thirty seven,0
739,nine hundred and ninety one,0
740,two hundred and five,0
741,seven hundred and thirteen,0
742,four hundred and nine,0
743,eight hundred and seven,0
744,seven hundred and twenty,0
745,six hundred and thirty four,0
746,six hundred and seven,0
747,six hundred and forty four,0
748,two hundred and sixty seven,0
749,two hundred and thirteen,0
750,eight hundred and twenty six,0
751,one hundred and twenty two,0
752,nine hundred and thirteen,0
753,eight hundred and fifty nine,0
754,six hundred and twenty six,0
755,nine hundred and sixty five,0
756,three hundred and fifty nine,0
757,three hundred and seventy seven,0
758,one hundred and sixty six,0
759,eight hundred and nineteen,0
760,five hundred and nineteen,0
761,six hundred and twenty three,0
762,four hundred and eighty nine,0
763,nine hundred and seventy nine,0
764,six hundred and forty nine,0
765,three hundred and seventy three,0
766,two hundred and twenty,0
767,seven hundred and eight,0
768,twenty eight,0
769,three hundred and eighty seven,0
770,eight hundred and ninety nine,0
771,one hundred and twenty five,0
772,four hundred and forty six,0
773,four hundred and seventy two,0
774,six hundred and forty nine,0
775,four hundred and two,0
776,three hundred and thirty five,0
777,five hundred and fifty four,0
778,eight hundred and five,0
779,nine hundred and ninety seven,0
780,six hundred and thirty two,0
781,two hundred and twenty one,0
782,six hundred and eighty two,0
783,sixty six,0
784,nine hundred and forty six,0
785,forty,0
786,eight hundred and twenty five,0
787,six hundred and eighty one,0
788,six hundred and three,0
789,six hundred and forty,0
790,six hundred and ninety three,0
791,seven hundred and eighty nine,0
792,two hundred and fifty five,0
793,four hundred and thirty nine,0
794,two hundred and twenty,0
795,eight hundred and fourteen,0
796,seven hundred and seventy six,0
797,one hundred and ninety four,0
798,four hundred and ninety five,0
799,two hundred and thirty,0
800,nine hundred and one,0
801,two hundred and seventy eight,0
802,seven hundred and eight,0
803,three hundred and twenty nine,0
804,four hundred and eleven,0
805,seven hundred and thirty four,0
806,two hundred and seventy four,0
807,three hundred and forty one,0
808,nine hundred and forty two,0
809,six hundred and twenty,0
810,six hundred and forty nine,0
811,five hundred and fifty nine,0
812,two hundred and twelve,0
813,six hundred and eighty eight,0
814,three hundred,0
815,two hundred and seventy nine,0
816,ninety eight,0
817,eight hundred and forty seven,0
818,nine hundred and sixteen,0
819,three hundred and thirty five,0
820,six hundred and seventy two,0
821,seven hundred and eighty three,0
822,sixty eight,0
823,five hundred and eighty nine,0
824,nine hundred and twenty,0
825,five hundred and thirty one,0
826,nine hundred and seventy eight,0
827,one hundred and five,0
828,three hundred,0
829,eight hundred and twelve,0
830,three hundred and fifty eight,0
831,three hundred and forty seven,0
832,eight hundred and eighty six,0
833,six hundred and twelve,0
834,four hundred and seventy six,0
835,three hundred and fifteen,0
836,one hundred and sixty three,0
837,eight hundred and eight,0
838,eight hundred and twenty three,0
839,five hundred and thirty eight,0
840,four hundred and ninety three,0
841,one hundred and sixty two,0
842,two hundred and twenty,0
843,two hundred and nine,0
844,two hundred and eleven,0
845,eight hundred and thirteen,0
846,eight hundred and eighty nine,0
847,eight hundred and seventy six,0
848,forty five,0
849,seven hundred and eighty seven,0
850,ninety eight,0
851,two hundred and fourteen,0
852,ninety,0
853,six hundred and forty four,0
854,six hundred and fifty six,0
855,seven hundred and eighteen,0
856,fifty three,0
857,eight hundred and thirty eight,0
858,nine hundred and fifty five,0
859,two hundred and sixty one,0
860,one hundred,0
861,five hundred and seventy five,0
862,two hundred and fifteen,0
863,eight hundred and eighty two,0
864,two hundred and seventy one,0
865,six hundred and eight,0
866,three hundred and twenty six,0
867,six hundred and ninety five,0
868,eight hundred and eighty six,0
869,seventy seven,0
870,one hundred and fifty five,0
871,four hundred,0
872,one hundred and sixty five,0
873,two hundred and forty,0
874,two hundred and twelve,0
875,one hundred and fifty six,0
876,seven hundred and twenty two,0
877,six hundred and one,0
878,two hundred and seventy four,0
879,five hundred and seventy one,0
880,five hundred and eight,0
881,eight hundred and forty,0
882,six hundred and sixty,0
883,twenty one,0
884,four hundred and seventeen,0
885,two hundred and thirty four,0
886,one hundred and twenty two,0
887,four hundred and thirty seven,0
888,nine hundred and thirty nine,0
889,six hundred and ninety two,0
890,two hundred and fifty five,0
891,fifty two,0
892,nine hundred and fifteen,0
893,nine hundred and ten,0
894,six hundred and sixty four,0
895,eight hundred and forty six,0
896,ninety three,0
897,six hundred and seventy four,0
898,two hundred and ninety,0
899,one hundred and sixty three,0
900,five hundred and forty one,0
901,five hundred and ninety six,0
902,seven hundred and twenty seven,0
903,seven hundred and forty four,0
904,four hundred and eighty four,0
905,nine hundred and twenty five,0
906,two hundred and sixty four,0
907,seven hundred and thirty three,0
908,eighty four,0
909,eighty two,0
910,nine hundred and fifty four,0
911,nine hundred and twenty five,0
912,eight hundred and twenty seven,0
913,seventy nine,0
914,ninety,0
915,eight hundred and six,0
916,eight hundred,0
917,four hundred and sixty,0
918,two hundred and ten,0
919,one hundred and forty five,0
920,five hundred and twenty three,0
921,four hundred and nine,0
922,three hundred and seventy seven,0
923,six hundred and twenty six,0
924,three hundred and sixty,0
925,nine hundred and sixty two,0
926,seven hundred and thirty four,0
927,eight hundred and fifty seven,0
928,six hundred and forty nine,0
929,four hundred and seventy four,0
930,two hundred and ninety nine,0
931,four hundred and fifteen,0
932,eight hundred and thirty two,0
933,one hundred and ninety six,0
934,four,0
935,three hundred and thirty six,0
936,five hundred and fifty three,0
937,two hundred and twenty two,0
938,seven hundred and eighty two,0
939,seven hundred and seventy eight,0
940,nine hundred and eighty two,0
941,seven hundred and twenty six,0
942,five hundred and seventy four,0
943,seven hundred and sixty seven,0
944,five hundred and ninety seven,0
945,six hundred and eighty six,0
946,seven hundred and ten,0
947,six hundred and six,0
948,six hundred and eighty two,0
949,eight,0
950,four hundred and seventy,0
951,one hundred and nine,0
952,seven hundred and three,0
953,seven hundred and four,0
954,fifty two,0
955,two,0
956,eight hundred and ninety seven,0
957,three hundred and sixty nine,0
958,forty six,0
959,eight hundred and twenty six,0
960,three hundred and fifty three,0
961,eight hundred and seventy two,0
962,one hundred and thirty,0
963,nine hundred,0
964,one hundred and twelve,0
965,nine hundred and eighty five,0
966,nine hundred and three,0
967,three hundred and sixty eight,0
968,two hundred and fourteen,0
969,two hundred and sixty nine,0
970,eight,0
971,four hundred and fifty three,0
972,seven hundred and twenty three,0
973,two hundred and seventy one,0
974,three hundred and three,0
975,one hundred and ninety six,0
976,eight hundred and forty three,0
977,one hundred and twenty eight,0
978,one hundred and twenty five,0
979,seven hundred and twenty,0
980,nine hundred and fifty five,0
981,eight hundred and sixty five,0
982,seven hundred and fifty seven,0
983,three hundred and eleven,0
984,two hundred and seventy six,0
985,three hundred and seventy three,0
986,seven hundred and nine,0
987,seven hundred and eighty eight,0
988,nine hundred and eighty,0
989,six hundred and forty three,0
990,seven hundred and seventy five,0
991,one hundred and twenty,0
992,sixty three,0
993,six hundred and fifteen,0
994,two hundred and ten,0
995,eight hundred and eighty one,0
996,two hundred and thirty one,0
997,three hundred and nineteen,0
998,one hundred and ninety three,0
999,six hundred and ninety nine,0
1000,two hundred and forty nine,0
1001,eight hundred and seventy three,0
1002,seven hundred and thirty two,0
1003,nine hundred and fifty five,0
1004,six hundred and twenty,0
1005,ninety seven,0
1006,five hundred and four,0
1007,two hundred and thirty five,0
1008,seven hundred and seventy two,0
1009,five hundred and twenty four,0
1010,five hundred and ninety eight,0
1011,six hundred and thirty nine,0
1012,six hundred and seventy six,0
1013,six hundred and sixteen,0
1014,eight hundred and fifty three,0
1015,two hundred and ninety three,0
1016,one hundred and eighty four,0
1017,four hundred and forty eight,0
1018,five hundred and fifteen,0
1019,four hundred and eighty nine,0
1020,four hundred and thirty six,0
1021,five hundred and thirty five,0
1022,eight hundred and nine,0
1023,sixty two,0
1024,two hundred and fifty one,0
1025,three hundred and thirty five,0
