,nums,labels
80,nihundrede og sytten,0
81,otteogtredive,0
82,nihundrede og toogfirs,0
83,ethundrede og tooghalvfjerds,0
84,ottehundrede og ti,0
85,tohundrede og treogtyve,0
86,nihundrede og otteoghalvfems,0
87,firehundrede og treogfyrre,0
88,syvhundrede og nioghalvfjerds,0
89,tohundrede og syvogtredive,0
90,femogtyve,0
91,nihundrede og tooghalvtreds,0
92,ethundrede og treoghalvtreds,0
93,ottehundrede og seksogfirs,0
94,tohundrede og ni,0
95,femhundrede og otte,0
96,trehundrede og fireoghalvfems,0
97,niogfirs,0
98,trehundrede og nioghalvtreds,0
99,tohundrede og femten,0
100,syvhundrede og enogfirs,0
101,tohundrede og fem,0
102,tohundrede og niogtreds,0
103,syvhundrede og fire,0
104,sekshundrede,0
105,syvhundrede og toogtredive,0
106,femhundrede og fyrre,0
107,tohundrede og fire,0
108,sekshundrede og toogfirs,0
109,ethundrede og treogtreds,0
110,firehundrede og seksogfyrre,0
111,tyve,0
112,tohundrede og seksogfirs,0
113,firehundrede og treogfyrre,0
114,sekshundrede og otteoghalvtreds,0
115,ottehundrede og enogfyrre,0
116,ethundrede og seksogtreds,0
117,nihundrede og femogfyrre,0
118,ottehundrede og enoghalvtreds,0
119,syvhundrede og fireogtredive,0
120,nihundrede og syv,0
121,nihundrede og enogtredive,0
122,firehundrede og otteoghalvfjerds,0
123,trehundrede og femogfyrre,0
124,tohundrede og enoghalvtreds,0
125,femhundrede og syvogfyrre,0
126,trehundrede og fyrre,0
127,ethundrede og fem,0
128,sekshundrede og seks,0
129,syvhundrede og fire,0
130,tohundrede og niogtreds,0
131,ottehundrede og fireoghalvtreds,0
132,ethundrede og tooghalvtreds,0
133,sekshundrede og treogfirs,0
134,syvhundrede og syvoghalvfems,0
135,femhundrede og tre,0
136,tohundrede og syvogfirs,0
137,ethundrede og enogtyve,0
138,ottehundrede og toogtredive,0
139,ottehundrede og halvtreds,0
140,syvhundrede og femogfyrre,0
141,fyrre,0
142,femhundrede og seksoghalvfems,0
143,otteoghalvfems,0
144,sekshundrede og fireogtredive,0
145,nihundrede og fireogfirs,0
146,syvhundrede og tolv,0
147,firehundrede og otteogtyve,0
148,firehundrede og firs,0
149,ethundrede og fireogtreds,0
150,syvhundrede og enoghalvfems,0
151,ottehundrede og tyve,0
152,sekshundrede og enoghalvfems,0
153,femhundrede og halvfems,0
154,tohundrede og enoghalvtreds,0
155,tohundrede og tredive,0
156,ottehundrede og fireogtreds,0
157,femhundrede og tooghalvtreds,0
158,ottehundrede og et,0
159,femhundrede og treoghalvfems,0
160,ottehundrede og otteogtyve,0
161,firehundrede og otteogfyrre,0
162,trehundrede og firs,0
163,femhundrede og treoghalvtreds,0
164,nihundrede og femogfirs,0
165,syvhundrede og femoghalvtreds,0
166,trehundrede og syvoghalvtreds,0
167,tohundrede og toogfirs,0
168,ottehundrede og femogtyve,0
169,ethundrede og ni,0
170,atten,0
171,nihundrede og syv,0
172,firehundrede og femogfirs,0
173,ethundrede og fire,0
174,sekshundrede og tolv,0
175,ottehundrede og femoghalvfems,0
176,syvhundrede og femogtreds,0
177,ottehundrede og otteoghalvtreds,0
178,firehundrede og femogfirs,0
179,tohundrede og otteoghalvfems,0
180,syvhundrede og treogfirs,0
181,tohundrede og treogtreds,0
182,syvhundrede og enoghalvfjerds,0
183,tohundrede og treoghalvfems,0
184,trehundrede og enoghalvfems,0
185,sekshundrede og fireogfirs,0
186,firehundrede og otteogfyrre,0
187,tohundrede og enogtreds,0
188,ethundrede og firs,0
189,ottehundrede og syvoghalvfems,0
190,syvhundrede og fireogtredive,0
191,femogfirs,0
192,trehundrede og otteoghalvfjerds,0
193,ethundrede og femoghalvtreds,0
194,ethundrede og femogtredive,0
195,ottehundrede og femoghalvtreds,0
196,ottehundrede og tooghalvfems,0
197,nihundrede og toogtyve,0
198,nihundrede og tredive,0
199,syvhundrede og treoghalvtreds,0
200,sekshundrede og ni,0
201,femhundrede og femten,0
202,otteogtredive,0
203,trehundrede og fireogfyrre,0
204,nihundrede og niogtredive,0
205,niogfirs,0
206,seksogtyve,0
207,ottehundrede og fire,0
208,ottehundrede og niogtredive,0
209,syvhundrede og enoghalvfjerds,0
210,syvhundrede og nioghalvfems,0
211,ottehundrede og enoghalvtreds,0
212,femhundrede og femogtreds,0
213,trehundrede og femoghalvtreds,0
214,sekshundrede og niogfirs,0
215,ottehundrede og toogtreds,0
216,trehundrede og seksoghalvfems,0
217,tohundrede og seksogtyve,0
218,trehundrede og fireoghalvtreds,0
219,femhundrede og fireogfirs,0
220,syvhundrede og toogtreds,0
221,sekshundrede og treoghalvfjerds,0
222,nihundrede og femogtredive,0
223,ottehundrede og femogfyrre,0
224,femhundrede og femogtredive,0
225,tohundrede og ti,0
226,firehundrede og otteogtyve,0
227,tohundrede og fireogfirs,0
228,tohundrede og niogfirs,0
229,syvhundrede og sytten,0
230,nihundrede og treds,0
231,firehundrede og fireoghalvfems,0
232,femhundrede og seksoghalvfjerds,0
233,tohundrede og syvogtreds,0
234,ottehundrede og sytten,0
235,ethundrede og treoghalvfjerds,0
236,trehundrede og syvogtyve,0
237,tohundrede og nitten,0
238,tyve,0
239,trehundrede og femogtreds,0
240,sekshundrede og treogfyrre,0
241,ottehundrede og niogtreds,0
242,femhundrede og treds,0
243,sekshundrede og fireogtredive,0
244,trehundrede og sytten,0
245,tohundrede og treogtredive,0
246,firehundrede og otteogfirs,0
247,trehundrede og femoghalvfems,0
248,fireoghalvfems,0
249,tre,0
250,ottehundrede og treogtredive,0
251,sekshundrede og fire,0
252,sekshundrede og seksogfirs,0
253,ottehundrede og nioghalvfjerds,0
254,firehundrede og nioghalvfems,0
255,trehundrede og firs,0
256,nihundrede,0
257,trehundrede og otteoghalvfjerds,0
258,tohundrede og seksten,0
259,firehundrede og seksogfirs,0
260,trehundrede og tooghalvfjerds,0
261,nihundrede og toogtyve,0
262,sekshundrede og seksogtredive,0
263,femhundrede og syvogtyve,0
264,femhundrede og seksoghalvfems,0
265,sekshundrede og tooghalvtreds,0
266,tohundrede og seksogtyve,0
267,syvoghalvfjerds,0
268,syvhundrede og fireogtreds,0
269,trehundrede og to,0
270,nihundrede og syvogtyve,0
271,sekshundrede og niogfyrre,0
272,ottehundrede og femoghalvfjerds,0
273,ethundrede og femoghalvtreds,0
274,nihundrede og fem,0
275,tohundrede og fireoghalvfems,0
276,syvhundrede og fireogfyrre,0
277,tre,0
278,firehundrede og nioghalvfems,0
279,syvhundrede og seksoghalvfjerds,0
280,sekshundrede og femogfirs,0
281,sekshundrede og enogfyrre,0
282,trehundrede og enoghalvfjerds,0
283,tohundrede og enoghalvfjerds,0
284,firehundrede og treogfirs,0
285,tohundrede og fjorten,0
286,ottehundrede og fireogtredive,0
287,ethundrede og enogtyve,0
288,nihundrede og seksogfirs,0
289,firehundrede og otteogfyrre,0
290,firehundrede og femoghalvfems,0
291,firehundrede og treogtredive,0
292,ottehundrede og otteoghalvtreds,0
293,sekshundrede og femogtyve,0
294,syvhundrede og syvogtyve,0
295,firehundrede og seksogtyve,0
296,femogfirs,0
297,ethundrede og enogtyve,0
298,ottehundrede og treoghalvfems,0
299,ottehundrede og otteogfyrre,0
300,nihundrede og treogtreds,0
301,treds,0
302,sekshundrede og fyrre,0
303,ottehundrede og tretten,0
304,syvhundrede og treogfyrre,0
305,femhundrede og femten,0
306,firehundrede og fire,0
307,syvogtyve,0
308,syvhundrede og syvogtyve,0
309,ethundrede og syv,0
310,nihundrede og tooghalvtreds,0
311,sekshundrede og femten,0
312,ottehundrede og femoghalvfems,0
313,trehundrede og fireoghalvfjerds,0
314,trehundrede og halvtreds,0
315,tohundrede og enoghalvfems,0
316,nihundrede og femogfyrre,0
317,ethundrede og femoghalvfems,0
318,trehundrede og tooghalvtreds,0
319,ottehundrede og otteoghalvfjerds,0
320,sekshundrede og otte,0
321,sekshundrede og syvoghalvfjerds,0
322,syvhundrede og syvogfyrre,0
323,tohundrede og femoghalvfjerds,0
324,otteogtyve,0
325,syvhundrede og enoghalvfems,0
326,tohundrede og fireoghalvfems,0
327,firehundrede og enoghalvfjerds,0
328,trehundrede og atten,0
329,tohundrede og otteogfyrre,0
330,ottehundrede og toogtyve,0
331,nihundrede og niogtredive,0
332,nihundrede og femogfirs,0
333,syvhundrede og niogfyrre,0
334,ethundrede og syvoghalvtreds,0
335,sekshundrede og fireogtredive,0
336,ethundrede og syv,0
337,syvhundrede og tretten,0
338,trehundrede og toogfyrre,0
339,sekshundrede og sytten,0
340,femhundrede og fireogfyrre,0
341,femhundrede,0
342,femhundrede og femten,0
343,nihundrede og fireoghalvfems,0
344,femhundrede og seksten,0
345,ethundrede og otteogfirs,0
346,syvhundrede og otte,0
347,treogtyve,0
348,firehundrede og halvfems,0
349,trehundrede og enoghalvfjerds,0
350,firehundrede og tooghalvtreds,0
351,tohundrede og toogtreds,0
352,syvhundrede og otteoghalvfems,0
353,syvhundrede og niogtredive,0
354,nihundrede og seksoghalvfems,0
355,femhundrede og otteogtyve,0
356,ethundrede og tolv,0
357,ottehundrede og fyrre,0
358,ethundrede,0
359,tohundrede og enogfyrre,0
360,sekshundrede og seksogtreds,0
361,syvhundrede og enoghalvtreds,0
362,femhundrede og toogfyrre,0
363,tohundrede og enogtredive,0
364,sekshundrede og halvfems,0
365,firs,0
366,ottehundrede og seksoghalvtreds,0
367,syvhundrede og treoghalvfems,0
368,nihundrede og enoghalvfjerds,0
369,nihundrede og enogfyrre,0
370,syvhundrede og otteogtreds,0
371,nihundrede og femogtredive,0
372,trehundrede og otteoghalvfjerds,0
373,trehundrede,0
374,ottehundrede og femoghalvfems,0
375,enogtredive,0
376,syvogfyrre,0
377,nihundrede og enoghalvfems,0
378,sekshundrede og halvfems,0
379,firehundrede og femogfyrre,0
380,ottehundrede og fireogtreds,0
381,syvhundrede og niogtyve,0
382,syvhundrede og nioghalvtreds,0
383,atten,0
384,niogtredive,0
385,ethundrede og otteoghalvfjerds,0
386,syvoghalvfjerds,0
387,tohundrede og to,0
388,nihundrede og tooghalvfems,0
389,ethundrede og femogtredive,0
390,otteoghalvfjerds,0
391,sekshundrede og seksogfyrre,0
392,trehundrede og ni,0
393,ottehundrede og syvogfyrre,0
394,tohundrede og elleve,0
395,firehundrede og seksoghalvtreds,0
396,ottehundrede og femoghalvtreds,0
397,firehundrede,0
398,nihundrede og tooghalvfjerds,0
399,sekshundrede og femoghalvfjerds,0
400,ethundrede og enoghalvfems,0
401,nihundrede og treds,0
402,trehundrede og enoghalvtreds,0
403,firehundrede og femoghalvtreds,0
404,ottehundrede og syvogfirs,0
405,ottehundrede og fjorten,0
406,syvhundrede og enoghalvfems,0
407,tohundrede og nioghalvfjerds,0
408,ethundrede og fireoghalvfems,0
409,sekshundrede og enoghalvfjerds,0
410,femhundrede og enoghalvfjerds,0
411,ethundrede og nioghalvtreds,0
412,trehundrede og otteogfirs,0
413,ottehundrede og treogtreds,0
414,trehundrede og tredive,0
415,trehundrede og fireogtredive,0
416,tohundrede og seksoghalvfems,0
417,firehundrede og seksogtredive,0
418,firehundrede og halvfjerds,0
419,syvhundrede og tolv,0
420,ottehundrede og et,0
421,enogfyrre,0
422,ottehundrede og treogtreds,0
423,ethundrede og tooghalvfems,0
424,femhundrede og seksogtredive,0
425,firehundrede og enoghalvtreds,0
426,tohundrede og syvogfyrre,0
427,firehundrede og toogtredive,0
428,femhundrede og treds,0
429,fem,0
430,nihundrede og halvfems,0
431,tohundrede og treogtredive,0
432,sekshundrede og niogtyve,0
433,ottehundrede og seksogtredive,0
434,toogtreds,0
435,ottehundrede og toogtyve,0
436,trehundrede og fyrre,0
437,nihundrede og syvoghalvfjerds,0
438,ottehundrede og seks,0
439,ethundrede og niogtredive,0
440,ethundrede og tooghalvfjerds,0
441,nihundrede og otteogtyve,0
442,femhundrede og seksogfirs,0
443,firehundrede og nioghalvfjerds,0
444,nihundrede og seksogtredive,0
445,ethundrede og toogfyrre,0
446,ethundrede og syvoghalvtreds,0
447,nihundrede og fireogtreds,0
448,syvhundrede og syv,0
449,tohundrede og tre,0
450,fireoghalvtreds,0
451,sekshundrede og femoghalvfjerds,0
452,trehundrede og otteoghalvfems,0
453,femhundrede og niogtyve,0
454,ethundrede og halvtreds,0
455,tohundrede og syvogfyrre,0
456,firehundrede og otteogfyrre,0
457,tohundrede og enogfyrre,0
458,nihundrede og otteoghalvfems,0
459,ethundrede og seksogfyrre,0
460,ottehundrede og niogfirs,0
461,firehundrede og seksten,0
462,trehundrede og ti,0
463,sekshundrede og syvogtyve,0
464,nihundrede og treds,0
465,femhundrede og seksogfirs,0
466,sekshundrede og toogfirs,0
467,tohundrede og fireoghalvtreds,0
468,femhundrede og fireoghalvfems,0
469,seksogfirs,0
470,sekshundrede og niogfirs,0
471,ottehundrede og fireoghalvtreds,0
472,trehundrede og femogtredive,0
473,syvoghalvtreds,0
474,trehundrede og treoghalvfjerds,0
475,sekshundrede og enoghalvfems,0
476,otteoghalvtreds,0
477,firehundrede og femoghalvfjerds,0
478,ottehundrede og syvogfirs,0
479,nihundrede og treogfyrre,0
480,femhundrede og nioghalvfjerds,0
481,ethundrede og tolv,0
482,ottehundrede og halvfems,0
483,seksogtreds,0
484,firehundrede og seksoghalvfems,0
485,syvhundrede og tooghalvfems,0
486,firehundrede og femoghalvfems,0
487,syvoghalvfjerds,0
488,firehundrede og otteoghalvtreds,0
489,ethundrede og femogtreds,0
490,trehundrede og nioghalvfems,0
491,femhundrede og fireogfirs,0
492,femten,0
493,syvhundrede og seks,0
494,syvhundrede og fireogtredive,0
495,seksoghalvtreds,0
496,femhundrede og syv,0
497,ethundrede og enoghalvfems,0
498,syvhundrede og femoghalvfems,0
499,niogfirs,0
500,syvhundrede og nioghalvtreds,0
501,nihundrede og otteoghalvfems,0
502,syvhundrede og et,0
503,ethundrede og treogtyve,0
504,tohundrede og niogtredive,0
505,nihundrede og femoghalvtreds,0
506,nihundrede og treogtyve,0
507,femhundrede og syvoghalvfems,0
508,trehundrede og tolv,0
509,firehundrede og fjorten,0
510,femhundrede og tolv,0
511,tohundrede og otteogtreds,0
512,tohundrede og toogfirs,0
513,sekshundrede og femten,0
514,sekshundrede og treogfyrre,0
515,ethundrede og femogtyve,0
516,ethundrede og niogfyrre,0
517,trehundrede og seksogtreds,0
518,tolv,0
519,femhundrede og fireogfyrre,0
520,ottehundrede og firs,0
521,tohundrede og treoghalvfems,0
522,nihundrede og seksoghalvfems,0
523,nihundrede og otteogfyrre,0
524,syvhundrede og treoghalvfjerds,0
525,seksogfyrre,0
526,tohundrede og otte,0
527,tohundrede og seksogtreds,0
528,nihundrede og enogtredive,0
529,femhundrede og syvoghalvfems,0
530,tohundrede og toogtyve,0
531,syvhundrede og syvoghalvtreds,0
532,sekshundrede og tooghalvfjerds,0
533,enogfyrre,0
534,firehundrede og to,0
535,ethundrede og seksoghalvtreds,0
536,ottehundrede og tolv,0
537,firehundrede og femogtreds,0
538,syvhundrede og fireogfirs,0
539,syvhundrede og tredive,0
540,ottehundrede og toogtreds,0
541,femhundrede og toogtreds,0
542,tohundrede og seksogtyve,0
543,femhundrede og fyrre,0
544,ethundrede og tooghalvfjerds,0
545,tohundrede og femogfirs,0
546,treogtreds,0
547,femhundrede og enogfirs,0
548,nihundrede og fem,0
549,nihundrede og syvogtredive,0
550,femhundrede og treogfirs,0
551,femhundrede og fireoghalvtreds,0
552,femhundrede og femogtredive,0
553,femhundrede og otteogfirs,0
554,tohundrede og nioghalvfems,0
555,ethundrede og syvoghalvfjerds,0
556,ethundrede og treogfyrre,0
557,syvhundrede og femten,0
558,sekshundrede og tooghalvtreds,0
559,femhundrede og otteoghalvtreds,0
560,sekshundrede og otte,0
561,nihundrede og syvogtreds,0
562,nihundrede og fireogtyve,0
563,firehundrede og seksogtreds,0
564,sekshundrede og niogtreds,0
565,trehundrede og niogtyve,0
566,treogtyve,0
567,trehundrede og nitten,0
568,ottehundrede og femogtyve,0
569,sekshundrede og fireoghalvtreds,0
570,ethundrede og otteoghalvfjerds,0
571,firehundrede og otteogtyve,0
572,nihundrede og tooghalvfems,0
573,nihundrede og nioghalvtreds,0
574,sekshundrede og halvfjerds,0
575,tretten,0
576,fyrre,0
577,enogtyve,0
578,trehundrede og enogfyrre,0
579,tohundrede og otteogtredive,0
580,ottehundrede og fireogtreds,0
581,ottehundrede og fem,0
582,ethundrede og syvogtreds,0
583,nihundrede og seksoghalvfjerds,0
584,syvhundrede og fireogtredive,0
585,seksoghalvtreds,0
586,ethundrede og et,0
587,seks,0
588,trehundrede og seks,0
589,syvhundrede og enogtyve,0
590,femhundrede og seksogfirs,0
591,nihundrede og ti,0
592,trehundrede og femoghalvtreds,0
593,femhundrede og firs,0
594,sekshundrede og ti,0
595,trehundrede og toogtyve,0
596,ethundrede og tretten,0
597,niogfyrre,0
598,tohundrede og treogtreds,0
599,sekshundrede og enoghalvtreds,0
600,syvhundrede og enogtredive,0
601,firehundrede og nioghalvfems,0
602,firehundrede og seksogtredive,0
603,femhundrede og tooghalvfjerds,0
604,sekshundrede og femoghalvfjerds,0
605,sekshundrede og seksoghalvtreds,0
606,femhundrede og fireogtyve,0
607,sekshundrede og seksoghalvtreds,0
608,trehundrede og halvfems,0
609,treogfyrre,0
610,sekshundrede og fem,0
611,firehundrede og toogtyve,0
612,femhundrede og niogtredive,0
613,nihundrede og femogfirs,0
614,ottehundrede og halvfems,0
615,trehundrede og treogtyve,0
616,tohundrede og enogtredive,0
617,ottehundrede og tooghalvtreds,0
618,syvhundrede og fireogfyrre,0
619,ottehundrede og syvogtreds,0
620,syvhundrede og to,0
621,nioghalvfems,0
622,femhundrede og fireogfirs,0
623,syvhundrede og fireoghalvtreds,0
624,ottehundrede og treogtreds,0
625,firehundrede og tooghalvtreds,0
626,ottehundrede og femogfirs,0
627,firehundrede og otteogtredive,0
628,tohundrede og femogfyrre,0
629,nihundrede og nioghalvfems,0
630,firehundrede og seksogtreds,0
631,syvhundrede og tre,0
632,ethundrede og treogtreds,0
633,syvhundrede og syvogfyrre,0
634,sekshundrede og treoghalvfems,0
635,ottehundrede og treogfyrre,0
636,tohundrede og femten,0
637,firehundrede og atten,0
638,tohundrede og fireoghalvtreds,0
639,tredive,0
640,nihundrede og femogtredive,0
641,sekshundrede og syvogtreds,0
642,nioghalvfjerds,0
643,firehundrede og seksogtyve,0
644,ethundrede og syvoghalvtreds,0
645,tohundrede og otteogfirs,0
646,nihundrede og treogfirs,0
647,femhundrede og syvogtreds,0
648,nihundrede og fem,0
649,firehundrede og treds,0
650,sekshundrede og niogtreds,0
651,sekshundrede og otteoghalvfems,0
652,tooghalvtreds,0
653,tohundrede og toogfirs,0
654,sekshundrede og fyrre,0
655,ottehundrede og femten,0
656,sekshundrede og niogtyve,0
657,sekshundrede og femogfyrre,0
658,sekshundrede og nioghalvfjerds,0
659,tohundrede og elleve,0
660,trehundrede og syvogtredive,0
661,otteoghalvfems,0
662,firehundrede og otteogtyve,0
663,sekshundrede og syvoghalvfems,0
664,fireogtreds,0
665,ethundrede og nioghalvfems,0
666,trehundrede og treogtreds,0
667,ethundrede og firs,0
668,ethundrede og femogtreds,0
669,firehundrede og tre,0
670,sekshundrede og femoghalvfjerds,0
671,trehundrede,0
672,tohundrede og firs,0
673,otte,0
674,tohundrede og seksoghalvfems,0
675,trehundrede og seksogfyrre,0
676,nihundrede og tretten,0
677,trehundrede og niogfyrre,0
678,trehundrede og sytten,0
679,trehundrede og otte,0
680,ethundrede og fireoghalvtreds,0
681,trehundrede og ni,0
682,ethundrede og syvoghalvfems,0
683,fire,0
684,tohundrede og nitten,0
685,femhundrede og fireoghalvfems,0
686,femhundrede og et,0
687,ethundrede og niogfyrre,0
688,syvhundrede og syv,0
689,ethundrede og atten,0
690,nihundrede og treogtredive,0
691,ni,0
692,femhundrede og fireogfirs,0
693,trehundrede og toogfyrre,0
694,toogtreds,0
695,sekshundrede og tretten,0
696,nihundrede og otteoghalvfjerds,0
697,femhundrede og toogfirs,0
698,nihundrede og treogfirs,0
699,firehundrede og seksogtredive,0
700,tohundrede og fireoghalvfjerds,0
701,sekshundrede og ni,0
702,syvhundrede og syvogfyrre,0
703,syvhundrede og enogtreds,0
704,nihundrede og niogfirs,0
705,firehundrede og to,0
706,ottehundrede og niogfirs,0
707,trehundrede og syvogtreds,0
708,tohundrede og seks,0
709,nihundrede og nioghalvtreds,0
710,ottehundrede og enogtreds,0
711,femten,0
712,ottehundrede og treds,0
713,firehundrede og halvfems,0
714,syvhundrede og femogfyrre,0
715,fireogfyrre,0
716,femogfirs,0
717,ethundrede og femten,0
718,ethundrede og femoghalvfems,0
719,firehundrede og syvoghalvfjerds,0
720,ottehundrede og seksogtredive,0
721,trehundrede og treogtyve,0
722,femhundrede og femogfyrre,0
723,ethundrede og nioghalvfems,0
724,syvhundrede og enogtredive,0
725,trehundrede og toogtreds,0
726,sekshundrede,0
727,nihundrede og nioghalvfjerds,0
728,tohundrede og niogfirs,0
729,femhundrede og halvfjerds,0
730,femhundrede og syvogtreds,0
731,ottehundrede og enogtyve,0
732,nioghalvfems,0
733,tohundrede og niogtyve,0
734,ottehundrede og nioghalvfjerds,0
735,femhundrede og toogtyve,0
736,syvhundrede og femogtreds,0
737,syvhundrede og femoghalvtreds,0
738,niogfirs,0
739,ottehundrede og enogfirs,0
740,trehundrede og fireogfirs,0
741,ottehundrede og otteoghalvfems,0
742,ethundrede og otte,0
743,fireogtredive,0
744,ottehundrede og syv,0
745,syvhundrede og elleve,0
746,trehundrede og fireoghalvtreds,0
747,firehundrede og fyrre,0
748,trehundrede og femogfyrre,0
749,ethundrede og otteogfirs,0
750,ethundrede og seks,0
751,syvhundrede og seksogtredive,0
752,firehundrede og fyrre,0
753,femoghalvfjerds,0
754,trehundrede og enogtyve,0
755,ethundrede og seksogtredive,0
756,trehundrede og fireogtyve,0
757,firehundrede og seksogtredive,0
758,firehundrede og enoghalvtreds,0
759,ethundrede og femoghalvfems,0
760,tohundrede og fyrre,0
761,tohundrede og otteoghalvfjerds,0
762,tohundrede og femogtredive,0
763,trehundrede og fjorten,0
764,firehundrede og syvogtyve,0
765,trehundrede,0
766,femoghalvfjerds,0
767,ottehundrede og otteoghalvfems,0
768,nihundrede og fireoghalvfjerds,0
769,firehundrede og toogfirs,0
770,ottehundrede og enoghalvfjerds,0
771,ottehundrede og enoghalvfems,0
772,tohundrede og ti,0
773,tohundrede og nioghalvfems,0
774,trehundrede og toogtreds,0
775,sekshundrede og treoghalvfems,0
776,nihundrede,0
777,syvhundrede og fireogfirs,0
778,sekshundrede og nioghalvfjerds,0
779,firehundrede og elleve,0
780,femhundrede og fyrre,0
781,firehundrede og fjorten,0
782,femhundrede og seksogfirs,0
783,treoghalvtreds,0
784,tohundrede og atten,0
785,ethundrede og otteogfyrre,0
786,seks,0
787,tohundrede og toogtredive,0
788,ethundrede og treogfyrre,0
789,firehundrede og to,0
790,treds,0
791,ottehundrede og treoghalvtreds,0
792,enogtreds,0
793,syvhundrede og treoghalvfems,0
794,syvhundrede og elleve,0
795,ethundrede og treogtredive,0
796,sekshundrede og syvogfyrre,0
797,trehundrede og nitten,0
798,sekshundrede og atten,0
799,ethundrede og fireogfyrre,0
800,tohundrede og fire,0
801,femoghalvtreds,0
802,sekshundrede og syv,0
803,sekshundrede og femten,0
804,sekshundrede og femogfirs,0
805,otteogtreds,0
806,femhundrede og fireogtreds,0
807,femhundrede og femoghalvfems,0
808,ottehundrede og tredive,0
809,femhundrede og tolv,0
810,tohundrede og halvfjerds,0
811,trehundrede og seksogtyve,0
812,trehundrede og otteogfirs,0
813,tohundrede og fem,0
814,sekshundrede og syvoghalvfems,0
815,ethundrede og otteogtyve,0
816,nihundrede og halvfjerds,0
817,treogtreds,0
818,otteoghalvtreds,0
819,syvhundrede og enogtredive,0
820,sekshundrede og femoghalvfjerds,0
821,sekshundrede og enoghalvfems,0
822,nihundrede og toogfyrre,0
823,ethundrede og tretten,0
824,sekshundrede og syv,0
825,tohundrede og syvoghalvtreds,0
826,femhundrede og treogfyrre,0
827,trehundrede og toogfirs,0
828,femhundrede og firs,0
829,ottehundrede og halvfjerds,0
830,syvhundrede og nioghalvtreds,0
831,fireogfirs,0
832,tohundrede og seksoghalvtreds,0
833,treogtredive,0
834,nihundrede og tooghalvfems,0
835,sekshundrede og tooghalvfjerds,0
836,nihundrede og femogtreds,0
837,femhundrede,0
838,femhundrede og femoghalvtreds,0
839,nihundrede og fire,0
840,nihundrede og otteogtyve,0
841,nihundrede og syvoghalvtreds,0
842,trehundrede og syvoghalvfems,0
843,nihundrede og tooghalvfjerds,0
844,tohundrede og fireogfyrre,0
845,tohundrede og niogtredive,0
846,femhundrede og otteogfirs,0
847,sekshundrede og femogtreds,0
848,trehundrede og syv,0
849,sekshundrede og niogtyve,0
850,firehundrede og fjorten,0
851,femhundrede og seksten,0
852,syvhundrede og tre,0
853,tohundrede og tyve,0
854,syvhundrede og fyrre,0
855,ottehundrede og tretten,0
856,ottehundrede og femogtyve,0
857,firehundrede og treogtreds,0
