,nums,labels
82,sept cent vingt six,0
83,deux cent quatre,0
84,six cent vingt huit,0
85,sept cent soixante trois,0
86,huit cent quarante sept,0
87,trois cent cinquante et un,0
88,sept cent cinquante cinq,0
89,cinq cent seize,0
90,neuf,0
91,cent soixante trois,0
92,quatre cent trente trois,0
93,neuf cent trois,0
94,cent quatre vingt seize,0
95,deux cent soixante seize,0
96,huit cent cinq,0
97,soixante dix huit,0
98,trois cent quatre vingt dix sept,0
99,neuf cent trois,0
100,cent soixante dix,0
101,deux cent trente,0
102,deux cent trente huit,0
103,huit cent cinquante quatre,0
104,neuf cent soixante sept,0
105,deux cent soixante seize,0
106,sept cent vingt et un,0
107,sept cent quatre vingt quinze,0
108,neuf cent quatre vingt seize,0
109,deux cent soixante huit,0
110,cinq cent quatre vingt sept,0
111,neuf cent onze,0
112,six cent quarante huit,0
113,cent trente neuf,0
114,sept cent quarante trois,0
115,neuf cent vingt sept,0
116,neuf cent quatre vingt dix,0
117,neuf cent soixante quatre,0
118,deux cent quatre vingt six,0
119,sept cent trente huit,0
120,huit cent vingt quatre,0
121,cinq cent soixante treize,0
122,cinquante sept,0
123,deux cent soixante dix,0
124,cent quatre vingts,0
125,huit cent quarante six,0
126,soixante cinq,0
127,cinq cent quatre vingt onze,0
128,deux cent huit,0
129,huit cent quatre vingt treize,0
130,huit cent quatre vingt cinq,0
131,trois cent soixante quinze,0
132,sept cent cinquante neuf,0
133,trois cent trente deux,0
134,huit cent seize,0
135,deux cent quatre vingt douze,0
136,huit cent quatre vingt quatre,0
137,quatre cent trente huit,0
138,trois cent cinquante trois,0
139,cent soixante dix huit,0
140,neuf cent quatre vingt dix,0
141,quatre cent six,0
142,six cent dix,0
143,huit cent cinquante trois,0
144,huit cent dix,0
145,cinq cent soixante et un,0
146,sept cent soixante huit,0
147,cinq cent sept,0
148,six cent soixante seize,0
149,huit cent quatre vingt neuf,0
150,deux cent trente cinq,0
151,cinq cent cinquante deux,0
152,sept cent vingt deux,0
153,deux cent vingt cinq,0
154,neuf cent soixante dix sept,0
155,trois cent quarante et un,0
156,vingt sept,0
157,cinq cent cinquante six,0
158,trois cent un,0
159,quatre cent vingt six,0
160,soixante et un,0
161,six cent quarante huit,0
162,deux cent vingt sept,0
163,quatre cent trente et un,0
164,cinq cent vingt neuf,0
165,soixante dix huit,0
166,cinq cent soixante quinze,0
167,huit cent soixante trois,0
168,neuf cent vingt et un,0
169,trois cent quinze,0
170,trois cent vingt trois,0
171,trois cent vingt trois,0
172,six cent quatre vingt huit,0
173,quatre cent vingt deux,0
174,cinq cent quatre vingt treize,0
175,trente huit,0
176,huit cent cinquante sept,0
177,soixante neuf,0
178,quatre vingt dix neuf,0
179,neuf cent quatre vingt dix huit,0
180,cinq cent trente trois,0
181,huit cent trois,0
182,deux cent cinquante six,0
183,huit cent cinquante six,0
184,deux cent six,0
185,sept cent cinquante cinq,0
186,cinquante sept,0
187,trois cent cinquante six,0
188,huit cent quarante quatre,0
189,quatre vingt six,0
190,six cent soixante huit,0
191,cent quarante huit,0
192,sept cent onze,0
193,cinq cent cinquante et un,0
194,sept cent soixante dix sept,0
195,cent vingt deux,0
196,cinq cent soixante neuf,0
197,quatre cent quarante six,0
198,six cent dix,0
199,trois cent cinquante neuf,0
200,cinq cent quatre vingts,0
201,cinq cent quarante deux,0
202,cinq cent quatre vingt six,0
203,huit cent quatre vingt quinze,0
204,quatre cent dix sept,0
205,sept cent quatre vingt dix neuf,0
206,deux cent trente quatre,0
207,trois,0
208,huit cent dix neuf,0
209,sept cent quatre vingt seize,0
210,cinq cent quatre vingt dix neuf,0
211,quatre cent onze,0
212,deux cent trente six,0
213,six cent onze,0
214,deux cent dix huit,0
215,quatre cent quatre vingt six,0
216,trois cent dix,0
217,quatre vingt sept,0
218,cent quatre vingt seize,0
219,quarante et un,0
220,neuf cent trente sept,0
221,sept cent vingt et un,0
222,trois cent douze,0
223,huit cent deux,0
224,sept cent trente trois,0
225,cinq cent soixante dix neuf,0
226,deux cent neuf,0
227,huit cent cinquante neuf,0
228,neuf cent quarante sept,0
229,cinq cent trente neuf,0
230,deux cent soixante quinze,0
231,quatre cent soixante neuf,0
232,quinze,0
233,cinq cent quatre,0
234,deux cent quatre vingt deux,0
235,neuf cent cinquante et un,0
236,cent quatre vingt quinze,0
237,six cent quinze,0
238,cent quatre vingt un,0
239,trois cent soixante dix neuf,0
240,quatre vingt dix sept,0
241,six cent douze,0
242,cinq cent trente sept,0
243,quatre cent quatre vingt un,0
244,deux cent soixante quatre,0
245,onze,0
246,deux cent trente huit,0
247,quatre cent dix huit,0
248,deux cent quatre vingt huit,0
249,trois cent trente trois,0
250,six cent quatre vingt huit,0
251,trente neuf,0
252,quarante cinq,0
253,neuf cent soixante,0
254,quatre vingt seize,0
255,cent soixante neuf,0
256,cinq cent quarante cinq,0
257,neuf cent quatre vingt deux,0
258,sept cent huit,0
259,neuf cent cinquante six,0
260,huit cent dix sept,0
261,trois cent quatre vingt six,0
262,six cent cinquante cinq,0
263,trois cent quarante sept,0
264,cinq cent quatre vingt quatre,0
265,quatre cent soixante dix huit,0
266,six cent cinq,0
267,six cent quatre vingt dix huit,0
268,neuf cent quatorze,0
269,trente trois,0
270,quatre cent soixante deux,0
271,cinq cent huit,0
272,trois cent vingt deux,0
273,six cent vingt sept,0
274,huit cent cinquante huit,0
275,quatre cent quarante trois,0
276,sept cent quatre vingt quatre,0
277,quatre cent trente neuf,0
278,neuf cent soixante quatorze,0
279,soixante sept,0
280,quatre cent trente quatre,0
281,six cent cinquante quatre,0
282,neuf cent soixante treize,0
283,cinq cent vingt neuf,0
284,soixante trois,0
285,six cent trente six,0
286,cent cinquante sept,0
287,six cent quarante quatre,0
288,six cent quatorze,0
289,neuf cent vingt,0
290,deux cent quatre vingt dix sept,0
291,quatre cent soixante seize,0
292,cinq cent soixante dix neuf,0
293,deux cent soixante neuf,0
294,huit cent cinquante et un,0
295,six cent quarante quatre,0
296,treize,0
297,quatre cent quatre vingt huit,0
298,vingt sept,0
299,quatre cent six,0
300,six cent quatre vingt neuf,0
301,sept cent trente huit,0
302,deux cent quatre vingt quinze,0
303,cent quatre vingt sept,0
304,trois cent quarante neuf,0
305,trois cent trente deux,0
306,cinq cent cinquante neuf,0
307,cinq cent douze,0
308,six cent sept,0
309,sept cent soixante dix neuf,0
310,quatre vingt huit,0
311,cinq cent quatre vingt cinq,0
312,huit cent seize,0
313,deux cent soixante six,0
314,sept cent soixante seize,0
315,deux cent cinquante huit,0
316,quatre cent treize,0
317,trois cent dix huit,0
318,quatre vingt deux,0
319,sept cent soixante et onze,0
320,cent trente six,0
321,six cent vingt quatre,0
322,cent quarante neuf,0
323,sept cent douze,0
324,quatre vingt sept,0
325,cinq cent quatre vingt seize,0
326,cinq cent quarante et un,0
327,six cent quatre vingt six,0
328,huit cent soixante neuf,0
329,neuf cent quatre vingt six,0
330,quatre vingt dix neuf,0
331,trois cent quatre vingt douze,0
332,sept cent cinquante trois,0
333,huit cent un,0
334,quatre cent sept,0
335,cinq cent cinquante neuf,0
336,quatorze,0
337,dix huit,0
338,cinq cent onze,0
339,cent trente trois,0
340,deux cent soixante dix neuf,0
341,trois cent quarante cinq,0
342,quatre cent soixante seize,0
343,quatre cent soixante quinze,0
344,trois cent cinquante six,0
345,quatre vingt un,0
346,vingt huit,0
347,neuf cent soixante seize,0
348,quatre cent soixante dix neuf,0
349,quatre vingt seize,0
350,cinq cent vingt neuf,0
351,quatre cent quatre vingt huit,0
352,deux cent quatre vingt douze,0
353,neuf cent trente cinq,0
354,huit cent deux,0
355,cinq cent vingt quatre,0
356,cinq cent quarante trois,0
357,huit cent vingt quatre,0
358,deux cent trente huit,0
359,quatre vingt deux,0
360,quatre cent cinquante deux,0
361,deux cent soixante treize,0
362,sept cent trente cinq,0
363,sept cent cinquante,0
364,sept cent dix sept,0
365,quarante et un,0
366,cinq cent quarante cinq,0
367,quatre cent soixante huit,0
368,huit cent soixante six,0
369,quatre cent neuf,0
370,six cent quatre,0
371,huit cent dix huit,0
372,sept cent quatre vingt huit,0
373,quatre cent cinquante,0
374,six cent vingt deux,0
375,sept cent quatre vingt dix neuf,0
376,quatre cent soixante deux,0
377,huit cent quarante huit,0
378,deux cent quatre vingts,0
379,quatre cent quatre vingt trois,0
380,six cent quatre vingt douze,0
381,six cent vingt et un,0
382,six cent soixante dix neuf,0
383,six cent quatre vingt sept,0
384,neuf cent trente deux,0
385,trois cent quarante et un,0
386,huit cent deux,0
387,trois cents,0
388,cent soixante six,0
389,quatre vingt trois,0
390,cinq cent soixante et onze,0
391,cinq cent trente deux,0
392,quatre cent soixante douze,0
393,quatre cent soixante trois,0
394,trois cent six,0
395,sept cent quatre,0
396,cinq cent six,0
397,cent soixante quatre,0
398,six cent quarante,0
399,quatre cent vingt et un,0
400,onze,0
401,neuf cent dix sept,0
402,sept cent quatre vingt douze,0
403,cinq cent quatre vingt dix,0
404,six cent quatre vingt dix huit,0
405,sept cent quatre vingt treize,0
406,sept cent quarante quatre,0
407,cinquante huit,0
408,quatre cent trente huit,0
409,trois cent soixante seize,0
410,cent quatre vingt huit,0
411,neuf cents,0
412,neuf cent quatorze,0
413,deux cent quatre vingt cinq,0
414,cinq cent soixante,0
415,quatre cent soixante deux,0
416,cinq cent quatre vingt quinze,0
417,trois cent trente six,0
418,cent dix sept,0
419,trois cent cinquante cinq,0
420,cinq cent quatre vingt douze,0
421,trois cent soixante douze,0
422,cent quatre vingt dix neuf,0
423,deux cent soixante cinq,0
424,neuf cent dix sept,0
425,quatre cent soixante neuf,0
426,cinq cent cinquante quatre,0
427,neuf cent un,0
428,quatre cent vingt et un,0
429,cinq cent dix sept,0
430,cent trente deux,0
431,cinquante huit,0
432,neuf cent cinq,0
433,cinq cent vingt deux,0
434,cent trente et un,0
435,sept cent quatre vingt un,0
436,cent quarante trois,0
437,six cent quarante trois,0
438,neuf cent cinquante cinq,0
439,quatre cent vingt et un,0
440,neuf cent quatre vingt dix,0
441,deux cent soixante dix neuf,0
442,trois cent vingt six,0
443,six cent trois,0
444,vingt cinq,0
445,quatre cent quarante neuf,0
446,quatre cent quinze,0
447,cinq cents,0
448,six cent soixante dix,0
449,quatre vingt un,0
450,trois cent quatre vingt douze,0
451,quatre cent trois,0
452,sept cent douze,0
453,trois cent dix neuf,0
454,neuf cent quatre vingt cinq,0
455,cinq cent quarante quatre,0
456,cinq cent quarante et un,0
457,cinq cent cinq,0
458,neuf cent cinquante cinq,0
459,cent soixante six,0
460,sept cent huit,0
461,deux cent soixante cinq,0
462,huit cent quatre vingt un,0
463,deux cent onze,0
464,trente sept,0
465,quarante deux,0
466,huit cent quatre vingt six,0
467,sept cent vingt deux,0
468,trois cent quarante trois,0
469,cinquante sept,0
470,cent soixante douze,0
471,cinq cent quatre vingt treize,0
472,six cents,0
473,huit cent cinq,0
474,trois cent soixante dix sept,0
475,sept cent cinquante,0
476,neuf cent cinq,0
477,sept cent quatre vingt dix huit,0
478,cinq cent sept,0
479,trois cent quatorze,0
480,neuf cent quatre vingt sept,0
481,neuf cent vingt sept,0
482,deux cent quarante et un,0
483,cent soixante et onze,0
484,cinq cent quarante et un,0
485,cent soixante seize,0
486,quatre cent soixante treize,0
487,cinquante et un,0
488,neuf cent trente trois,0
489,cent vingt sept,0
490,cent quarante trois,0
491,huit cent six,0
492,trente quatre,0
493,cent quarante et un,0
494,trois cent quarante huit,0
495,huit cent cinquante huit,0
496,deux cent quarante,0
497,huit cent cinquante sept,0
498,trois cent quarante cinq,0
499,quatre cent soixante dix neuf,0
500,deux cent sept,0
501,huit cent quarante neuf,0
502,six cent soixante dix neuf,0
503,neuf cent trente deux,0
504,cinq cent quatre vingt onze,0
505,quarante sept,0
506,soixante douze,0
507,trente,0
508,neuf cent vingt quatre,0
509,soixante dix sept,0
510,trois cent soixante douze,0
511,six cent trente,0
512,cinq cent trente quatre,0
513,deux cent quatre vingt cinq,0
514,deux cent douze,0
515,deux cents,0
516,deux cent vingt six,0
517,cinq cent quarante quatre,0
518,cent quatre vingt treize,0
519,trois cent trente et un,0
520,trente six,0
521,quatre cent soixante neuf,0
522,trois cent dix,0
523,six cent quatre vingt onze,0
524,quatre cent trente,0
525,neuf cent soixante et un,0
526,cent vingt sept,0
527,quatre cent soixante seize,0
528,trois cent soixante neuf,0
529,deux cent cinquante quatre,0
530,huit cent quatre vingt douze,0
531,cinquante deux,0
532,neuf cent soixante,0
533,huit cent quatre vingt seize,0
534,huit cent vingt et un,0
535,cinq cent cinquante huit,0
536,quatre cent trente neuf,0
537,quatre cent trente,0
538,sept cent quatre vingt six,0
539,huit cent quatre vingt onze,0
540,cent quatre vingt quinze,0
541,neuf cent soixante dix neuf,0
542,neuf cent vingt,0
543,deux cent seize,0
544,quarante,0
545,sept cent quarante huit,0
546,cent cinq,0
547,huit cent soixante,0
548,cinq cent cinquante trois,0
549,six cent vingt deux,0
550,quatre cent vingt et un,0
551,six cent trente sept,0
552,six cent soixante et un,0
553,sept cent trente neuf,0
554,cinquante,0
555,deux cent vingt,0
556,huit cent soixante treize,0
557,deux cent quarante et un,0
558,cinq cent quatre vingt sept,0
559,cent trente neuf,0
560,cinq cent vingt trois,0
561,trois cent neuf,0
562,cent quatre vingt un,0
563,neuf cent cinquante sept,0
564,neuf cent quarante deux,0
565,sept cent cinquante quatre,0
566,deux cent quarante trois,0
567,trois cent neuf,0
568,quatre cent quarante trois,0
569,deux cent cinquante quatre,0
570,six cent cinquante deux,0
571,six cent soixante et onze,0
572,cinq cent cinquante,0
573,soixante six,0
574,six cent seize,0
575,huit cent quatre vingt un,0
576,cinq cent trente et un,0
577,cinq cent quinze,0
578,vingt sept,0
579,huit cent dix huit,0
580,deux cent soixante quinze,0
581,sept cent trente deux,0
582,deux cent trente trois,0
583,quatre cent quarante quatre,0
584,neuf cent quarante cinq,0
585,neuf cent soixante dix neuf,0
586,neuf cent soixante quatorze,0
587,quatre cent soixante et un,0
588,cinq cent vingt cinq,0
589,cinq cent quatre vingt quatorze,0
590,trois cent trente deux,0
591,deux cent vingt six,0
592,trois cent quatre vingt cinq,0
593,trois cent soixante sept,0
594,quatre cent soixante douze,0
595,huit cent douze,0
596,huit cent quatre vingts,0
597,huit cent quatre vingt dix neuf,0
598,quatre vingt dix sept,0
599,sept cent trente quatre,0
600,huit cent trente six,0
601,huit cent quatre vingt dix huit,0
602,huit cent quatre vingt onze,0
603,cent soixante dix huit,0
604,quatre cent deux,0
605,cent quinze,0
606,cent quatre vingt huit,0
607,vingt,0
608,deux cent quarante huit,0
609,six cent deux,0
610,cinq cent quarante quatre,0
611,six cent soixante cinq,0
612,huit cent quatre vingt treize,0
613,six cent vingt cinq,0
614,soixante et un,0
615,quatre vingt neuf,0
616,soixante dix neuf,0
617,six cent quatre vingt treize,0
618,trente cinq,0
619,soixante dix huit,0
620,sept cent quatre vingt trois,0
621,neuf cent quarante six,0
622,sept cent soixante deux,0
623,sept cent soixante deux,0
624,cinq cent soixante neuf,0
625,cinq cent quatre vingt douze,0
626,cinq cent treize,0
627,sept cent sept,0
628,neuf cent quatorze,0
629,six cent quatre vingt dix sept,0
630,six cent quarante cinq,0
631,trois cent quarante sept,0
632,quatre cent huit,0
633,sept cent huit,0
634,huit cent cinquante six,0
635,quatre cent quatre vingt dix huit,0
636,neuf cent quatre vingt cinq,0
637,cent trente quatre,0
638,neuf cent quarante cinq,0
639,deux cent quatre vingt douze,0
640,six cent quatre vingt dix huit,0
641,cent dix huit,0
642,huit cent douze,0
643,six cent dix neuf,0
644,six cent quatre vingt deux,0
645,sept cent soixante cinq,0
646,huit cent douze,0
647,cent quarante et un,0
648,sept cent quatre vingts,0
649,trente deux,0
650,sept cent quarante neuf,0
651,quatre cent dix neuf,0
652,huit cent onze,0
653,six cent soixante et un,0
654,neuf cent soixante dix huit,0
655,cinquante deux,0
656,neuf cent quarante quatre,0
657,soixante treize,0
658,trois cent dix huit,0
659,cinq cent cinquante quatre,0
660,sept cent quatre vingt treize,0
661,deux cent quatre,0
662,cinq cent trente deux,0
663,deux cent quatre vingt six,0
664,neuf cent quatre vingt douze,0
665,huit cent vingt sept,0
666,cent quatre vingt un,0
667,sept cent soixante cinq,0
668,six cent six,0
669,quatre cent dix huit,0
670,deux cent douze,0
671,six cent quatre vingt douze,0
672,cinq cent quarante deux,0
673,cinq cent soixante dix neuf,0
674,vingt sept,0
675,sept cent soixante six,0
676,deux cent soixante deux,0
677,sept cent quarante cinq,0
678,six cent trente deux,0
679,cent soixante treize,0
680,neuf cent dix,0
681,six cent quatre vingt dix huit,0
682,six cent vingt huit,0
683,deux cent quatre vingt six,0
684,deux cent quarante trois,0
685,trois cent quatorze,0
686,sept cent sept,0
687,neuf cent quarante deux,0
688,sept cent onze,0
689,six cent six,0
690,neuf cent quatre vingt quatre,0
691,neuf cent un,0
692,quatre cents,0
693,trois cent cinquante six,0
694,sept cent treize,0
695,cinq cent dix huit,0
696,quatre vingt huit,0
697,six cent quatre vingt dix sept,0
698,quatre cent quatre vingt dix sept,0
699,deux cent dix huit,0
700,quatre vingt quatorze,0
701,sept cent trente et un,0
702,neuf cent quatre vingts,0
703,neuf cent dix sept,0
704,trois cent cinquante quatre,0
705,six cent neuf,0
706,sept cent vingt deux,0
707,deux cent soixante et onze,0
708,cinq cent quarante huit,0
709,sept cent soixante dix neuf,0
710,deux cent quarante deux,0
711,deux cent quatre vingt cinq,0
712,sept cent quatre vingt dix,0
713,cinq cent trente,0
714,cinquante neuf,0
715,cinq cent vingt huit,0
716,sept cent quarante et un,0
717,sept cent trente six,0
718,cent seize,0
719,huit cent soixante et onze,0
720,huit cent trente huit,0
721,neuf cent soixante dix neuf,0
722,quatre cent trente,0
723,huit cent quarante,0
724,trois cent quatre vingt huit,0
725,huit cent trente,0
726,huit cent quarante et un,0
727,neuf cent quatre vingt dix huit,0
728,quatre cent quatre vingts,0
729,six cent quarante cinq,0
730,neuf cent quatre vingt huit,0
731,sept cent quatre vingt dix neuf,0
732,huit cent soixante six,0
733,cent cinquante deux,0
734,quatre cent trente,0
735,cinquante huit,0
736,quatre cent quatre vingt cinq,0
737,neuf cents,0
738,deux cent douze,0
739,quatre cent dix,0
740,huit cent quatre vingt huit,0
741,cent soixante seize,0
742,sept cent quatre vingt un,0
743,six cent vingt huit,0
744,neuf cent trente deux,0
745,cinq,0
746,deux cent quatorze,0
747,six cent soixante quatorze,0
748,douze,0
749,quatre cent quarante neuf,0
750,sept cent soixante treize,0
751,deux cent soixante cinq,0
752,quatre cent soixante deux,0
753,cinq cent quarante et un,0
754,deux cent quarante neuf,0
755,six cent quarante sept,0
756,cinq cent quarante quatre,0
757,cinq cent quatre vingt douze,0
758,cinq cent dix,0
759,quatre cent neuf,0
760,huit,0
761,six cent soixante six,0
762,sept cent dix sept,0
763,huit cent quatre vingt onze,0
764,neuf cent quatre vingt deux,0
765,huit cent quatre vingt trois,0
766,trois cent cinquante trois,0
767,quatre vingt six,0
768,deux,0
769,neuf cent cinq,0
770,sept cent trente six,0
771,cent soixante et un,0
772,quatre cent soixante quinze,0
773,quatre cent trente et un,0
774,huit cent trente trois,0
775,six cent vingt trois,0
776,cent cinquante et un,0
777,huit cent neuf,0
778,cent soixante cinq,0
779,neuf cent quatre vingt dix,0
780,cent cinq,0
781,neuf cent quatre vingt dix huit,0
782,cinq cent cinquante deux,0
783,cent sept,0
784,six cent soixante huit,0
785,trois cent cinquante et un,0
786,six cent onze,0
787,cinq cent quarante huit,0
788,sept cent huit,0
789,trois cent vingt deux,0
790,huit cent cinquante et un,0
791,trois cent quatre vingt trois,0
792,quarante trois,0
793,neuf cent vingt quatre,0
794,quatre cent quatre vingt quatorze,0
795,deux cent soixante deux,0
796,quatre cent dix huit,0
797,sept cent soixante quatorze,0
798,sept cent quatre vingt dix,0
799,neuf cent trois,0
800,deux cent soixante,0
801,six cent cinquante,0
802,trois cent quarante sept,0
803,six cent quatre vingt un,0
804,quatre cent quatre vingt onze,0
805,neuf cent soixante deux,0
806,cinq cent quarante sept,0
807,quatre cent trente et un,0
808,quatre cent trente quatre,0
809,huit cent quatre vingt trois,0
810,quatre cent quatre vingt dix neuf,0
811,trois cent quarante trois,0
812,cinquante et un,0
813,sept cent trente neuf,0
814,neuf cent vingt deux,0
815,deux cent trente et un,0
816,soixante dix huit,0
817,quatre cent vingt six,0
818,six cent quatre vingt huit,0
819,neuf cent soixante huit,0
820,deux cent quatre vingt un,0
821,quatre cent dix sept,0
822,trente huit,0
823,cinq cent quatre vingt neuf,0
824,huit cent cinquante quatre,0
825,deux cent vingt six,0
826,huit cent soixante treize,0
827,deux cent trente trois,0
828,cinq cent quarante deux,0
829,neuf cent vingt cinq,0
830,neuf cent deux,0
831,deux cent cinquante six,0
832,neuf cent quatre vingt huit,0
833,neuf cent quarante quatre,0
834,cent huit,0
835,sept cent quarante sept,0
836,quatre vingt quinze,0
837,huit cent soixante dix huit,0
838,deux cent vingt six,0
839,trente et un,0
840,six cent soixante et un,0
841,sept cent quatre vingts,0
842,huit cent quatre vingt quatre,0
843,cinquante et un,0
844,quatre vingt huit,0
845,sept cent vingt six,0
846,quatre cent soixante cinq,0
847,cinq cent seize,0
848,quatre cent vingt huit,0
849,deux cent quarante huit,0
850,six cent soixante quatre,0
851,neuf cent quatre vingt quatorze,0
852,deux cent six,0
853,six cent quarante deux,0
854,cent quatre,0
855,soixante sept,0
856,cinq cent quatre vingts,0
857,cent trente quatre,0
858,huit cent cinquante sept,0
859,deux cent cinquante quatre,0
860,neuf cent quarante quatre,0
861,quatre cent cinquante et un,0
862,neuf cent trente six,0
863,neuf cent cinquante neuf,0
864,neuf cent soixante six,0
865,six cent cinquante et un,0
866,neuf cent soixante dix,0
867,trois cent soixante trois,0
868,cinq cent quatre vingt six,0
869,sept cent cinquante deux,0
870,sept cent quarante neuf,0
871,huit cent quarante six,0
872,cent quatre vingt onze,0
873,cinq cent vingt neuf,0
874,cinq cent quinze,0
875,sept cent cinquante quatre,0
876,neuf cent cinquante quatre,0
877,cent quarante quatre,0
878,six cent trente trois,0
879,cinq cent seize,0
880,deux cent sept,0
881,huit cent cinquante neuf,0
882,neuf cent trente cinq,0
883,quatre cent cinquante six,0
884,trois cent trente quatre,0
885,trois cent douze,0
886,cent cinquante neuf,0
887,cinq cent vingt huit,0
888,huit cent vingt huit,0
889,cinq cent douze,0
890,cinq cent cinq,0
891,neuf cent quatre,0
892,six cent quatre vingt un,0
893,quatre cent vingt et un,0
894,deux cent cinquante six,0
895,cinq cent quarante et un,0
896,neuf cent trente cinq,0
897,trois cent cinquante deux,0
898,neuf cent cinquante quatre,0
899,quatre cent trois,0
900,quatre cent quarante sept,0
901,seize,0
902,cinq cent quatre vingt onze,0
903,trois cent soixante trois,0
904,deux cent cinquante et un,0
905,neuf cent soixante cinq,0
906,quatre vingt trois,0
907,huit cent vingt six,0
908,six cent neuf,0
909,trois cent trente sept,0
910,neuf cent soixante dix,0
911,cinq cent un,0
912,trois cent trois,0
913,huit cent vingt neuf,0
914,quarante trois,0
915,quatre cent quatre vingt dix,0
916,trois cent quarante quatre,0
917,quatre vingt deux,0
918,deux cent onze,0
919,trois cent vingt deux,0
920,trois cent quarante neuf,0
921,trois cent quatre vingt treize,0
922,trois cent soixante quatorze,0
923,cent onze,0
924,cinq cent soixante cinq,0
925,cent quatre vingt dix neuf,0
926,neuf cent soixante dix huit,0
927,huit cent soixante quatre,0
928,huit cent soixante trois,0
929,cent douze,0
930,trois cent quatre vingt trois,0
931,sept cent soixante quatre,0
932,cinq cent cinquante,0
933,quatre cent soixante six,0
934,huit cent soixante douze,0
935,sept cent quatre vingts,0
936,quatre cent trente six,0
937,trois cent quatre vingt onze,0
938,soixante et un,0
939,soixante et un,0
940,quatre cent vingt cinq,0
941,cent quarante neuf,0
942,six cent quarante deux,0
943,huit cent quatre vingt douze,0
944,quatre vingt quinze,0
945,deux cent quarante sept,0
946,quatre cent quarante deux,0
947,dix neuf,0
948,huit cent six,0
949,quatre vingt deux,0
950,sept cent quatre vingt dix,0
951,sept cent cinq,0
952,six cent soixante,0
953,trois cent dix huit,0
954,cinq cent trente neuf,0
955,sept cent quatre vingt dix sept,0
956,quatre cent neuf,0
957,huit cent soixante douze,0
958,cinq cent treize,0
959,cinq cent cinquante,0
960,six cent onze,0
961,cent quatre vingt treize,0
962,trois cent soixante quatorze,0
963,deux cent quarante,0
964,cent quarante,0
965,cinq cent cinquante quatre,0
966,trois cent soixante douze,0
967,quatre cent cinquante sept,0
968,six cent quatre vingt treize,0
969,trois cent soixante quatorze,0
970,cinq cent soixante six,0
971,cinq cent soixante douze,0
972,quatre cent quatre vingt huit,0
973,six cent soixante et un,0
974,huit cent quatre vingt un,0
975,six cent quarante cinq,0
976,quatre cent quatre vingts,0
977,six cent soixante sept,0
978,deux cent soixante neuf,0
979,quatorze,0
980,sept cent quatre vingt onze,0
981,huit cent seize,0
982,sept cent dix huit,0
983,huit cent quatre vingts,0
984,huit cent dix sept,0
985,cinq cent cinquante sept,0
986,huit cent quarante,0
987,sept cent soixante douze,0
988,six,0
989,deux cent seize,0
990,neuf cent trente neuf,0
991,sept cent soixante sept,0
992,six cent quarante deux,0
993,quatre cent vingt et un,0
994,quatre cent soixante huit,0
995,trois cent quarante,0
996,neuf cent huit,0
997,quatre cent soixante et onze,0
